linkId,linkLength,linkFreeSpeed,linkCapacity,numberOfLanes,linkModes,attributeOrigId,attributeOrigType,fromNodeId,toNodeId,fromLocationX,fromLocationY,toLocationX,toLocationY
3942,280.688,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49810,tertiary,1821,1822,681996.8919837263,4825344.545775235,681991.2389073926,4825625.156681252
3943,280.688,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49810,tertiary,1822,1821,681991.2389073926,4825625.156681252,681996.8919837263,4825344.545775235
3944,101.489,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49812,tertiary,1290,1307,680197.2169150276,4828469.202900449,680095.633158972,4828476.109932753
3945,101.489,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49812,tertiary,1307,1290,680095.633158972,4828476.109932753,680197.2169150276,4828469.202900449
3946,120.783,3.4722222222222223,900.0,1.5,"null;car;walk;bike",49814,tertiary,1823,555,681822.183471075,4825646.115716774,681942.4405094977,4825631.2803324675
3947,120.783,3.4722222222222223,900.0,1.5,"null;car;walk;bike",49814,tertiary,555,1823,681942.4405094977,4825631.2803324675,681822.183471075,4825646.115716774
3948,65.449,6.172839506172839,750.0,0.5,"null;car;walk;bike",49816,primary,644,567,683642.0554788199,4823814.941542712,683707.6972473206,4823816.681408331
3949,65.449,6.172839506172839,750.0,0.5,"null;car;walk;bike",49816,primary,567,644,683707.6972473206,4823816.681408331,683642.0554788199,4823814.941542712
395,339.734,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46262,tertiary,364,75,684045.4080171592,4826748.155870598,684302.398194557,4826971.3375476375
3950,84.672,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49818,secondary,1824,1704,683679.784771093,4824251.85714946,683764.7195849711,4824253.892229837
3951,84.672,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49818,secondary,1704,1824,683764.7195849711,4824253.892229837,683679.784771093,4824251.85714946
3952,51.806,6.172839506172839,750.0,0.5,"null;car;walk;bike",49820,primary,1306,49,686314.3749818602,4824060.31299772,686285.3391902146,4824103.26681317
3953,51.806,6.172839506172839,750.0,0.5,"null;car;walk;bike",49820,primary,49,1306,686285.3391902146,4824103.26681317,686314.3749818602,4824060.31299772
3954,307.077,6.172839506172839,750.0,0.5,"null;car;walk;bike",49822,primary,445,907,679975.5232014454,4828003.246114589,679993.0373157528,4828309.751118841
3955,307.077,6.172839506172839,750.0,0.5,"null;car;walk;bike",49822,primary,907,445,679993.0373157528,4828309.751118841,679975.5232014454,4828003.246114589
3956,476.721,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49824,tertiary,1018,528,685818.1185134022,4829431.107491071,685340.0094697338,4829417.782494665
3957,476.721,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49824,tertiary,528,1018,685340.0094697338,4829417.782494665,685818.1185134022,4829431.107491071
3958,472.27,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49826,secondary,1787,840,684376.585405936,4818902.643157676,683902.9703683711,4818888.6090892535
3959,472.27,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49826,secondary,840,1787,683902.9703683711,4818888.6090892535,684376.585405936,4818902.643157676
396,465.027,18.055555555555554,4000.0,2.0,"null;car",46264,motorway,365,366,682960.4960150755,4830846.577655813,682505.8721376335,4830950.972289327
3960,102.021,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49828,tertiary,1442,12,684830.8280291243,4822450.053972829,684933.1208225604,4822453.680440837
3961,102.021,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49828,tertiary,12,1442,684933.1208225604,4822453.680440837,684830.8280291243,4822450.053972829
3962,233.486,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49830,tertiary,1097,811,683779.6679715671,4820506.100740689,683545.4941264135,4820499.680461204
3963,233.486,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49830,tertiary,811,1097,683545.4941264135,4820499.680461204,683779.6679715671,4820506.100740689
3964,37.466,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49832,tertiary,1089,1825,679257.0833737743,4826601.316860108,679289.379629441,4826620.507310642
3965,37.466,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49832,tertiary,1825,1089,679289.379629441,4826620.507310642,679257.0833737743,4826601.316860108
3966,73.903,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49834,primary,790,719,681977.2955828421,4825226.02262704,681975.0754167896,4825299.8629179485
3967,73.903,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49834,primary,719,790,681975.0754167896,4825299.8629179485,681977.2955828421,4825226.02262704
3968,81.9,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49836,tertiary,1505,1444,684083.960767647,4825469.940052664,684166.068088895,4825473.137283261
3969,81.9,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49836,tertiary,1444,1505,684166.068088895,4825473.137283261,684083.960767647,4825469.940052664
397,465.027,18.055555555555554,4000.0,2.0,"null",46264,motorway,366,365,682505.8721376335,4830950.972289327,682960.4960150755,4830846.577655813
3970,227.534,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49838,secondary,1789,1200,684000.8959769153,4826746.090221597,683993.9892082971,4826973.464175236
3971,227.534,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49838,secondary,1200,1789,683993.9892082971,4826973.464175236,684000.8959769153,4826746.090221597
3972,217.921,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49840,tertiary,1779,1263,683869.6794548577,4825464.4775814,683716.9286765622,4825308.57911427
3973,217.921,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49840,tertiary,1263,1779,683716.9286765622,4825308.57911427,683869.6794548577,4825464.4775814
3974,30.977,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49842,tertiary,1826,1827,687482.1448975729,4825076.253181582,687451.3539069572,4825071.914257571
3975,30.977,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49842,tertiary,1827,1826,687451.3539069572,4825071.914257571,687482.1448975729,4825076.253181582
3976,33.76,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49844,tertiary,19,1474,679947.3798509423,4828458.870209561,679981.2368403283,4828459.834467172
3977,33.76,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49844,tertiary,1474,19,679981.2368403283,4828459.834467172,679947.3798509423,4828458.870209561
3978,42.288,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49846,secondary,1710,87,684982.7466634549,4820715.012395563,684975.8385555551,4820673.286586117
3979,42.288,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49846,secondary,87,1710,684975.8385555551,4820673.286586117,684982.7466634549,4820715.012395563
398,355.9,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46266,secondary,367,187,685323.8103148355,4818930.700190563,685182.4472510868,4819257.41331703
3980,109.791,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49848,tertiary,405,2,681938.9358757182,4825188.371517029,681935.0733865962,4825298.0671836585
3981,109.791,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49848,tertiary,2,405,681935.0733865962,4825298.0671836585,681938.9358757182,4825188.371517029
3982,89.141,6.172839506172839,750.0,0.5,"null;car;walk;bike",49850,primary,1785,685,679226.4685083181,4825275.154103791,679294.226807203,4825217.002230001
3983,89.141,6.172839506172839,750.0,0.5,"null;car;walk;bike",49850,primary,685,1785,679294.226807203,4825217.002230001,679226.4685083181,4825275.154103791
3984,376.909,18.055555555555554,4000.0,2.0,"null;car",49852,motorway,717,1432,686286.2391488573,4823779.681185097,686253.8160962872,4823404.243066179
3985,376.909,18.055555555555554,4000.0,2.0,"null",49852,motorway,1432,717,686253.8160962872,4823404.243066179,686286.2391488573,4823779.681185097
3986,51.022,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49854,secondary,103,1824,683628.5958940266,4824251.524000838,683679.784771093,4824251.85714946
3987,51.022,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49854,secondary,1824,103,683679.784771093,4824251.85714946,683628.5958940266,4824251.524000838
3988,260.82,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49856,tertiary,983,382,679926.4828429545,4820045.662999915,680141.9024628572,4819897.677105903
3989,260.82,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49856,tertiary,382,983,680141.9024628572,4819897.677105903,679926.4828429545,4820045.662999915
399,355.9,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46266,secondary,187,367,685182.4472510868,4819257.41331703,685323.8103148355,4818930.700190563
3990,20.887,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49858,tertiary,1060,27,679130.4845312486,4829835.40346663,679110.0696956607,4829830.712234248
3991,20.887,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49858,tertiary,27,1060,679110.0696956607,4829830.712234248,679130.4845312486,4829835.40346663
3992,190.693,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49860,tertiary,844,1662,679701.4675908014,4826004.528102752,679510.2183729464,4825999.142605535
3993,190.693,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49860,tertiary,1662,844,679510.2183729464,4825999.142605535,679701.4675908014,4826004.528102752
3994,375.525,18.055555555555554,8000.0,4.0,"null;car",49862,motorway,458,350,679884.6728951138,4829278.686509058,679900.2637095038,4828903.582371289
3995,375.525,18.055555555555554,8000.0,4.0,"null",49862,motorway,350,458,679900.2637095038,4828903.582371289,679884.6728951138,4829278.686509058
3996,251.239,6.172839506172839,750.0,0.5,"null;car;walk;bike",49864,primary,378,1533,686147.9262967074,4828611.979228212,686188.0419306112,4828364.006060086
3997,251.239,6.172839506172839,750.0,0.5,"null;car;walk;bike",49864,primary,1533,378,686188.0419306112,4828364.006060086,686147.9262967074,4828611.979228212
3998,300.631,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49866,tertiary,1648,776,682527.6030866225,4821847.883694174,682226.0788263613,4821840.344342752
3999,300.631,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49866,tertiary,776,1648,682226.0788263613,4821840.344342752,682527.6030866225,4821847.883694174
4,400.65,3.4722222222222223,300.0,0.5,"null;car;walk;bike",45872,tertiary,4,5,680857.2375768514,4824067.47064151,681259.0223238927,4824055.6312373765
40,35.003,6.172839506172839,750.0,0.5,"null;car;walk;bike",45908,primary,40,41,679890.7152589816,4828457.638749291,679924.9914385881,4828465.260378809
400,459.282,18.055555555555554,6000.0,3.0,"null;car",46268,motorway,368,369,684188.9167548574,4820327.430400652,683752.875301542,4820178.888195439
4000,9.068,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49868,primary,814,632,679333.6956558387,4823603.009882419,679325.3756150662,4823606.677693586
4001,9.068,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49868,primary,632,814,679325.3756150662,4823606.677693586,679333.6956558387,4823603.009882419
4002,116.263,6.172839506172839,2250.0,1.5,"null;car;walk;bike",49870,primary,1744,1400,682810.9449427364,4823790.041575886,682927.5344596332,4823793.650006583
4003,116.263,6.172839506172839,2250.0,1.5,"null;car;walk;bike",49870,primary,1400,1744,682927.5344596332,4823793.650006583,682810.9449427364,4823790.041575886
4004,480.917,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49872,tertiary,1821,1015,681996.8919837263,4825344.545775235,682006.5791805758,4824863.849586378
4005,480.917,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49872,tertiary,1015,1821,682006.5791805758,4824863.849586378,681996.8919837263,4825344.545775235
4006,404.273,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49874,tertiary,1384,1608,681755.7935972372,4820854.394347107,681350.3789615543,4820842.198844357
4007,404.273,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49874,tertiary,1608,1384,681350.3789615543,4820842.198844357,681755.7935972372,4820854.394347107
4008,395.345,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49876,tertiary,42,1324,685143.0690486546,4829412.229129933,685126.9433148841,4829807.141223435
4009,395.345,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49876,tertiary,1324,42,685126.9433148841,4829807.141223435,685143.0690486546,4829412.229129933
401,459.282,18.055555555555554,6000.0,3.0,"null",46268,motorway,369,368,683752.875301542,4820178.888195439,684188.9167548574,4820327.430400652
4010,89.596,18.055555555555554,6000.0,3.0,"null;car",49878,motorway,110,1636,686264.0989702587,4826020.203109783,686266.2531451217,4825930.654184547
4011,89.596,18.055555555555554,6000.0,3.0,"null",49878,motorway,1636,110,686266.2531451217,4825930.654184547,686264.0989702587,4826020.203109783
4012,101.805,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49880,secondary,1030,882,684947.6150325941,4820262.621660417,684973.0658038897,4820164.056418511
4013,101.805,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49880,secondary,882,1030,684973.0658038897,4820164.056418511,684947.6150325941,4820262.621660417
4014,113.68,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49882,tertiary,505,450,679190.7745494437,4826053.133857253,679199.3690799098,4825939.808754336
4015,113.68,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49882,tertiary,450,505,679199.3690799098,4825939.808754336,679190.7745494437,4826053.133857253
4016,136.699,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49884,secondary,608,1828,679388.5263021735,4826840.809132685,679251.4025830147,4826837.2217140505
4017,136.699,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49884,secondary,1828,608,679251.4025830147,4826837.2217140505,679388.5263021735,4826840.809132685
4018,139.727,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49886,tertiary,1771,1553,684520.1739715857,4822743.856778177,684524.3813396096,4822604.2270355895
4019,139.727,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49886,tertiary,1553,1771,684524.3813396096,4822604.2270355895,684520.1739715857,4822743.856778177
402,129.096,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46270,primary,370,371,678126.2416965521,4823565.317418646,678254.7569193069,4823581.364189622
4020,102.386,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49888,primary,669,857,684699.3047395765,4830861.627850943,684702.1253218829,4830759.30406085
4021,102.386,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49888,primary,857,669,684702.1253218829,4830759.30406085,684699.3047395765,4830861.627850943
4022,344.866,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49890,tertiary,875,1829,679462.5979945348,4819577.082732843,679808.522963338,4819587.035538222
4023,344.866,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49890,tertiary,1829,875,679808.522963338,4819587.035538222,679462.5979945348,4819577.082732843
4024,28.699,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49892,tertiary,1566,1830,679169.6048749872,4827224.63730137,679170.0807392915,4827195.930653083
4025,28.699,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49892,tertiary,1830,1566,679170.0807392915,4827195.930653083,679169.6048749872,4827224.63730137
4026,17.826,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49894,tertiary,944,679,678932.3592153296,4821938.635040654,678917.5519612287,4821928.6380861215
4027,17.826,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49894,tertiary,679,944,678917.5519612287,4821928.6380861215,678932.3592153296,4821938.635040654
4028,65.212,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49896,primary,151,744,681937.8773225204,4825790.06108229,681939.7491481185,4825724.891751832
4029,65.212,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49896,primary,744,151,681939.7491481185,4825724.891751832,681937.8773225204,4825790.06108229
403,129.096,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46270,primary,371,370,678254.7569193069,4823581.364189622,678126.2416965521,4823565.317418646
4030,402.524,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49898,secondary,1799,407,684954.9842715642,4821744.894855679,684966.8806307238,4821342.646620518
4031,402.524,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49898,secondary,407,1799,684966.8806307238,4821342.646620518,684954.9842715642,4821744.894855679
4032,404.592,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49900,tertiary,752,1643,686513.0862287449,4823406.981155805,686525.4862745842,4823002.6758289635
4033,404.592,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49900,tertiary,1643,752,686525.4862745842,4823002.6758289635,686513.0862287449,4823406.981155805
4034,199.898,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49902,tertiary,1122,1026,680656.3254113815,4824085.2911631325,680856.7987594071,4824090.965772024
4035,199.898,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49902,tertiary,1026,1122,680856.7987594071,4824090.965772024,680656.3254113815,4824085.2911631325
4036,124.301,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49904,tertiary,1797,1399,679576.6602480543,4828331.730712991,679536.4844725623,4828449.367408105
4037,124.301,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49904,tertiary,1399,1797,679536.4844725623,4828449.367408105,679576.6602480543,4828331.730712991
4038,121.946,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49906,secondary,1504,957,684893.6872664267,4823645.230815346,684890.4450118511,4823767.103932692
4039,121.946,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49906,secondary,957,1504,684890.4450118511,4823767.103932692,684893.6872664267,4823645.230815346
404,67.735,6.172839506172839,2250.0,1.5,"null;car;walk;bike",46272,primary,372,373,679835.801648741,4826691.470220127,679857.1574480502,4826755.761302568
4040,373.903,6.172839506172839,750.0,0.5,"null;car;walk;bike",49908,primary,837,668,684722.5690203914,4831432.963993686,684725.4054387214,4831059.158946064
4041,373.903,6.172839506172839,750.0,0.5,"null;car;walk;bike",49908,primary,668,837,684725.4054387214,4831059.158946064,684722.5690203914,4831432.963993686
4042,14.351,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49910,primary,632,322,679325.3756150662,4823606.677693586,679312.0983185067,4823612.21371288
4043,14.351,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49910,primary,322,632,679312.0983185067,4823612.21371288,679325.3756150662,4823606.677693586
4044,241.241,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49912,secondary,1831,1714,681669.0001874366,4818833.185987533,681910.9549666591,4818839.303490138
4045,241.241,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49912,secondary,1714,1831,681910.9549666591,4818839.303490138,681669.0001874366,4818833.185987533
4046,373.674,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49914,tertiary,1628,1448,681055.1844088961,4819648.36301624,680681.992285952,4819612.706035488
4047,373.674,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49914,tertiary,1448,1628,680681.992285952,4819612.706035488,681055.1844088961,4819648.36301624
4048,23.505,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49916,secondary,1026,4,680856.7987594071,4824090.965772024,680857.2375768514,4824067.47064151
4049,23.505,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49916,secondary,4,1026,680857.2375768514,4824067.47064151,680856.7987594071,4824090.965772024
405,67.735,6.172839506172839,2250.0,1.5,"null;car;walk;bike",46272,primary,373,372,679857.1574480502,4826755.761302568,679835.801648741,4826691.470220127
4050,93.674,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49918,primary,744,555,681939.7491481185,4825724.891751832,681942.4405094977,4825631.2803324675
4051,93.674,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49918,primary,555,744,681942.4405094977,4825631.2803324675,681939.7491481185,4825724.891751832
4052,256.77,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49920,tertiary,1033,451,678805.5122842866,4825608.768172127,679002.4412026161,4825774.296411576
4053,256.77,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49920,tertiary,451,1033,679002.4412026161,4825774.296411576,678805.5122842866,4825608.768172127
4054,334.268,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49922,secondary,921,762,686322.1795975049,4831143.299534317,686349.2116437722,4830810.19946323
4055,334.268,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49922,secondary,762,921,686349.2116437722,4830810.19946323,686322.1795975049,4831143.299534317
4056,410.258,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49924,primary,713,1519,683952.5547670476,4828577.655436399,683541.1357806271,4828565.158409311
4057,410.258,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49924,primary,1519,713,683541.1357806271,4828565.158409311,683952.5547670476,4828577.655436399
4058,97.471,6.172839506172839,750.0,0.5,"null;car;walk;bike",49926,primary,1204,914,679879.7843110996,4828555.21886419,679931.0330810848,4828472.2356241895
4059,97.471,6.172839506172839,750.0,0.5,"null;car;walk;bike",49926,primary,914,1204,679931.0330810848,4828472.2356241895,679879.7843110996,4828555.21886419
406,121.587,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46274,secondary,103,374,683628.5958940266,4824251.524000838,683506.6919936865,4824255.982536535
4060,303.327,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49928,tertiary,492,691,686074.6236301446,4824607.142309438,686083.8976669505,4824304.029258727
4061,303.327,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49928,tertiary,691,492,686083.8976669505,4824304.029258727,686074.6236301446,4824607.142309438
4062,139.596,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49930,tertiary,875,453,679462.5979945348,4819577.082732843,679322.603879188,4819573.036612107
4063,139.596,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49930,tertiary,453,875,679322.603879188,4819573.036612107,679462.5979945348,4819577.082732843
4064,129.724,18.055555555555554,6000.0,3.0,"null;car",49932,motorway,1419,787,679352.1689248033,4825203.801571383,679367.1872164937,4825332.628413804
4065,129.724,18.055555555555554,6000.0,3.0,"null",49932,motorway,787,1419,679367.1872164937,4825332.628413804,679352.1689248033,4825203.801571383
4066,22.289,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49934,secondary,3,719,681952.7394367716,4825298.779463587,681975.0754167896,4825299.8629179485
4067,22.289,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49934,secondary,719,3,681975.0754167896,4825299.8629179485,681952.7394367716,4825298.779463587
4068,443.987,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49936,tertiary,1732,1832,682748.2396219005,4825860.594548625,683185.7048398488,4825944.322382246
4069,443.987,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49936,tertiary,1832,1732,683185.7048398488,4825944.322382246,682748.2396219005,4825860.594548625
407,121.587,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46274,secondary,374,103,683506.6919936865,4824255.982536535,683628.5958940266,4824251.524000838
4070,66.481,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49938,secondary,1833,935,679851.1552570051,4828470.203795978,679784.4759952017,4828468.560132875
4071,66.481,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49938,secondary,935,1833,679784.4759952017,4828468.560132875,679851.1552570051,4828470.203795978
4072,128.808,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49940,tertiary,1779,1834,683869.6794548577,4825464.4775814,683925.829003716,4825580.475390231
4073,128.808,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49940,tertiary,1834,1779,683925.829003716,4825580.475390231,683869.6794548577,4825464.4775814
4074,102.009,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49942,tertiary,1617,1835,687383.576478578,4821401.360085369,687482.1488834083,4821428.817880149
4075,102.009,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49942,tertiary,1835,1617,687482.1488834083,4821428.817880149,687383.576478578,4821401.360085369
4076,220.111,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49944,primary,55,1223,683394.9657962811,4828041.767970256,683388.1024238308,4828261.718379908
4077,220.111,6.172839506172839,1500.0,1.0,"null;car;walk;bike",49944,primary,1223,55,683388.1024238308,4828261.718379908,683394.9657962811,4828041.767970256
4078,171.068,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49946,tertiary,184,1206,682316.5433950732,4826613.946818658,682454.7436568951,4826512.570692727
4079,171.068,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49946,tertiary,1206,184,682454.7436568951,4826512.570692727,682316.5433950732,4826613.946818658
408,16.017,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46276,secondary,62,375,680208.9969804182,4818793.007897679,680192.9538259816,4818792.089031835
4080,291.613,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49948,tertiary,615,569,682678.7215935923,4819766.320709281,682945.8126304961,4819885.383513623
4081,291.613,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49948,tertiary,569,615,682945.8126304961,4819885.383513623,682678.7215935923,4819766.320709281
4082,143.319,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49950,secondary,1836,826,678454.8191792103,4823990.488580473,678456.6703155101,4823847.220542652
4083,143.319,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49950,secondary,826,1836,678456.6703155101,4823847.220542652,678454.8191792103,4823990.488580473
4084,49.481,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49952,tertiary,1474,499,679981.2368403283,4828459.834467172,680030.8653179345,4828461.044493534
4085,49.481,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49952,tertiary,499,1474,680030.8653179345,4828461.044493534,679981.2368403283,4828459.834467172
4086,389.466,18.055555555555554,4000.0,2.0,"null;car",49954,motorway,714,1291,686247.5466838789,4827981.213189476,686297.2967582323,4828367.42951997
4087,389.466,18.055555555555554,4000.0,2.0,"null",49954,motorway,1291,714,686297.2967582323,4828367.42951997,686247.5466838789,4827981.213189476
4088,14.361,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49956,tertiary,796,1668,680216.8890486781,4826188.311507789,680204.6284538492,4826195.862325569
4089,14.361,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49956,tertiary,1668,796,680204.6284538492,4826195.862325569,680216.8890486781,4826188.311507789
409,16.017,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46276,secondary,375,62,680192.9538259816,4818792.089031835,680208.9969804182,4818793.007897679
4090,9.468,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49958,tertiary,105,1267,678912.4277589875,4821585.940697718,678902.9313312839,4821585.721208419
4091,9.468,3.4722222222222223,600.0,1.0,"null;car;walk;bike",49958,tertiary,1267,105,678902.9313312839,4821585.721208419,678912.4277589875,4821585.940697718
4092,462.666,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49960,secondary,939,396,686551.675470524,4821283.694863481,686433.2805523714,4821730.917579857
4093,462.666,4.62962962962963,1000.0,1.0,"null;car;walk;bike",49960,secondary,396,939,686433.2805523714,4821730.917579857,686551.675470524,4821283.694863481
4094,405.646,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49962,tertiary,1816,791,680410.9517468938,4824845.251480286,680421.9853529631,4825250.633678951
4095,405.646,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49962,tertiary,791,1816,680421.9853529631,4825250.633678951,680410.9517468938,4824845.251480286
4096,123.266,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49964,tertiary,565,1837,682956.5831655397,4822906.497581667,682953.2513520989,4823029.711893835
4097,123.266,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49964,tertiary,1837,565,682953.2513520989,4823029.711893835,682956.5831655397,4822906.497581667
4098,80.015,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49966,tertiary,1501,973,680483.2589610792,4823870.831250308,680486.7166770648,4823790.911925666
4099,80.015,3.4722222222222223,300.0,0.5,"null;car;walk;bike",49966,tertiary,973,1501,680486.7166770648,4823790.911925666,680483.2589610792,4823870.831250308
41,35.003,6.172839506172839,750.0,0.5,"null;car;walk;bike",45908,primary,41,40,679924.9914385881,4828465.260378809,679890.7152589816,4828457.638749291
410,34.399,6.172839506172839,750.0,0.5,"null;car;walk;bike",46278,primary,41,376,679924.9914385881,4828465.260378809,679890.997887596,4828471.1947792005
